claim_id,state,district,anomaly_type,severity,description,evidence
FRA-15010,Maharashtra,Nandurbar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-03-12 | Pending for approximately 2002 days
FRA-15013,Odisha,Mayurbhanj,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-03-26 | Pending for approximately 1988 days
FRA-15019,Madhya Pradesh,Balaghat,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-05-11 | Pending for approximately 846 days
FRA-15020,Odisha,Kandhamal,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2024-09-13 | Pending for approximately 721 days
FRA-15027,Odisha,Mayurbhanj,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-04-16 | Pending for approximately 1602 days
FRA-15028,Gujarat,Narmada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-02-23 | Pending for approximately 924 days
FRA-15038,Madhya Pradesh,Betul,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-08-30 | Pending for approximately 370 days
FRA-15047,Rajasthan,Sirohi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-06-11 | Pending for approximately 2276 days
FRA-15051,Maharashtra,Gadchiroli,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-07-07 | Pending for approximately 1885 days
FRA-15053,Maharashtra,Nandurbar,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2024-09-11 | Pending for approximately 723 days
FRA-15054,Chhattisgarh,Dantewada,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-06-27 | Pending for approximately 434 days
FRA-15056,Chhattisgarh,Dantewada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-07-05 | Pending for approximately 1887 days
FRA-15057,Madhya Pradesh,Chhindwara,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-11-05 | Pending for approximately 1764 days
FRA-15060,Odisha,Sundargarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-11-10 | Pending for approximately 1759 days
FRA-15063,Maharashtra,Nashik,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-06-07 | Pending for approximately 1915 days
FRA-15067,Madhya Pradesh,Dindori,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-07-11 | Pending for approximately 2246 days
FRA-15075,Madhya Pradesh,Dindori,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-02-25 | Pending for approximately 922 days
FRA-15080,Jharkhand,Gumla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-01-19 | Pending for approximately 1689 days
FRA-15085,Chhattisgarh,Dantewada,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-05-04 | Pending for approximately 488 days
FRA-15086,Rajasthan,Dungarpur,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-07-09 | Pending for approximately 2248 days
FRA-15093,Jharkhand,West Singhbhum,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-04-26 | Pending for approximately 1957 days
FRA-15099,Rajasthan,Sirohi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-07-02 | Pending for approximately 1160 days
FRA-15100,Odisha,Mayurbhanj,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2024-10-30 | Pending for approximately 674 days
FRA-15101,Chhattisgarh,Korba,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-08-28 | Pending for approximately 737 days
FRA-15102,Madhya Pradesh,Mandla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-03-14 | Pending for approximately 2000 days
FRA-15103,Rajasthan,Dungarpur,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-03-25 | Pending for approximately 1624 days
FRA-15107,Maharashtra,Amravati,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-07-04 | Pending for approximately 1888 days
FRA-15108,Madhya Pradesh,Chhindwara,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-03-29 | Pending for approximately 1985 days
FRA-15115,Jharkhand,West Singhbhum,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-03-27 | Pending for approximately 526 days
FRA-15116,Gujarat,Bharuch,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-07-22 | Pending for approximately 1870 days
FRA-15121,Gujarat,Narmada,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-01-20 | Pending for approximately 592 days
FRA-15132,Maharashtra,Gadchiroli,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-02-02 | Pending for approximately 2406 days
FRA-15136,Rajasthan,Banswara,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-01-19 | Pending for approximately 1689 days
FRA-15138,Chhattisgarh,Korba,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-03-30 | Pending for approximately 523 days
FRA-15143,Madhya Pradesh,Dindori,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-01-22 | Pending for approximately 590 days
FRA-15145,Jharkhand,West Singhbhum,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-07-14 | Pending for approximately 2243 days
FRA-15162,Chhattisgarh,Dantewada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-09-30 | Pending for approximately 1435 days
FRA-15168,Jharkhand,Gumla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-11-05 | Pending for approximately 1399 days
FRA-15171,Rajasthan,Udaipur,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-07-31 | Pending for approximately 1496 days
FRA-15181,Maharashtra,Amravati,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-03-01 | Pending for approximately 2378 days
FRA-15183,Gujarat,Narmada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-10-02 | Pending for approximately 1798 days
FRA-15185,Madhya Pradesh,Balaghat,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-08-26 | Pending for approximately 739 days
FRA-15193,Gujarat,Valsad,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-01-25 | Pending for approximately 1318 days
FRA-15194,Madhya Pradesh,Mandla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-01-11 | Pending for approximately 2062 days
FRA-15204,Madhya Pradesh,Balaghat,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-08-20 | Pending for approximately 380 days
FRA-15205,Chhattisgarh,Bastar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-03-29 | Pending for approximately 1620 days
FRA-15208,Gujarat,Bharuch,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-04-20 | Pending for approximately 2328 days
FRA-15210,Madhya Pradesh,Betul,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-08-18 | Pending for approximately 747 days
FRA-15211,Chhattisgarh,Korba,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2024-12-16 | Pending for approximately 627 days
FRA-15212,Odisha,Kandhamal,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-09-22 | Pending for approximately 2173 days
FRA-15215,Chhattisgarh,Bastar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-02-24 | Pending for approximately 2384 days
FRA-15216,Maharashtra,Nandurbar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-08-15 | Pending for approximately 1116 days
FRA-15219,Rajasthan,Sirohi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-03-08 | Pending for approximately 2371 days
FRA-15225,Maharashtra,Amravati,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-01-27 | Pending for approximately 1316 days
FRA-15227,Jharkhand,Latehar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-08-23 | Pending for approximately 1838 days
FRA-15235,Gujarat,Tapi,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-03-16 | Pending for approximately 537 days
FRA-15239,Jharkhand,West Singhbhum,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-02-16 | Pending for approximately 1296 days
FRA-15240,Madhya Pradesh,Balaghat,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-08-16 | Pending for approximately 1845 days
FRA-15241,Gujarat,Tapi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-03-04 | Pending for approximately 914 days
FRA-15244,Chhattisgarh,Dantewada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-04-26 | Pending for approximately 2322 days
FRA-15246,Rajasthan,Udaipur,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-08-29 | Pending for approximately 1102 days
FRA-15248,Gujarat,Tapi,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2024-09-05 | Pending for approximately 729 days
FRA-15249,Chhattisgarh,Dantewada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-04-19 | Pending for approximately 1964 days
FRA-15251,Chhattisgarh,Kanker,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-06-28 | Pending for approximately 2259 days
FRA-15271,Madhya Pradesh,Betul,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-01-29 | Pending for approximately 949 days
FRA-15273,Maharashtra,Nashik,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-11-12 | Pending for approximately 1757 days
FRA-15276,Jharkhand,Ranchi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-01-04 | Pending for approximately 974 days
FRA-15278,Jharkhand,Gumla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-03-03 | Pending for approximately 2011 days
FRA-15282,Chhattisgarh,Surguja,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-09-20 | Pending for approximately 1810 days
FRA-15283,Madhya Pradesh,Chhindwara,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-12-02 | Pending for approximately 1372 days
FRA-15285,Maharashtra,Nandurbar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-10-10 | Pending for approximately 1790 days
FRA-15288,Jharkhand,Simdega,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-05-04 | Pending for approximately 1949 days
FRA-15290,Maharashtra,Nashik,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-03-03 | Pending for approximately 1281 days
FRA-15291,Madhya Pradesh,Dindori,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-09-17 | Pending for approximately 1083 days
FRA-15292,Gujarat,Valsad,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-01-20 | Pending for approximately 2053 days
FRA-15297,Madhya Pradesh,Dindori,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-10-06 | Pending for approximately 1064 days
FRA-15303,Madhya Pradesh,Mandla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-05-25 | Pending for approximately 1198 days
FRA-15305,Odisha,Keonjhar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-08-08 | Pending for approximately 757 days
FRA-15307,Chhattisgarh,Bastar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-02-22 | Pending for approximately 2020 days
FRA-15316,Madhya Pradesh,Balaghat,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-06-17 | Pending for approximately 1540 days
FRA-15319,Rajasthan,Pratapgarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-04-30 | Pending for approximately 1223 days
FRA-15321,Madhya Pradesh,Chhindwara,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-09-27 | Pending for approximately 1803 days
FRA-15325,Chhattisgarh,Surguja,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-06-27 | Pending for approximately 434 days
FRA-15326,Chhattisgarh,Bastar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-09-17 | Pending for approximately 2178 days
FRA-15327,Gujarat,Valsad,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-01-18 | Pending for approximately 1325 days
FRA-15331,Maharashtra,Gadchiroli,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-12-10 | Pending for approximately 1729 days
FRA-15332,Odisha,Kandhamal,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-01-04 | Pending for approximately 2069 days
FRA-15335,Madhya Pradesh,Betul,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-11-09 | Pending for approximately 1030 days
FRA-15342,Odisha,Sundargarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-05-05 | Pending for approximately 1583 days
FRA-15345,Chhattisgarh,Dantewada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-02-02 | Pending for approximately 1675 days
FRA-15346,Gujarat,Dangs,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-06-01 | Pending for approximately 2286 days
FRA-15348,Odisha,Mayurbhanj,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-06-09 | Pending for approximately 817 days
FRA-15350,Chhattisgarh,Kanker,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-03-02 | Pending for approximately 1647 days
FRA-15354,Gujarat,Narmada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-01-17 | Pending for approximately 1691 days
FRA-15360,Jharkhand,West Singhbhum,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-03-04 | Pending for approximately 2375 days
