claim_id,state,district,village,claim_type,claimant_id,latitude,longitude,area_claimed,submission_date,last_updated,decision_date,status
FRA-15611,Odisha,Sundargarh,Village-238,CFR,CLM-115648,18.447989,74.513362,0.74,2025-05-07,2026-06-30,,PENDING
FRA-15612,Odisha,Mayurbhanj,Village-136,CFR,CLM-109203,22.172338,77.534211,4.38,2026-03-05,2026-06-30,2026-06-30,APPROVED
FRA-15613,Chhattisgarh,Korba,Village-498,IFR,CLM-502706,20.226913,81.559249,1.02,2024-10-09,2025-07-23,,PENDING
FRA-15614,Odisha,Kandhamal,Village-66,IFR,CLM-960153,22.158582,81.210034,3.23,2024-10-22,2025-04-15,,PENDING
FRA-15615,Rajasthan,Banswara,Village-350,CFR,CLM-294691,19.575764,84.602033,2.6,2021-06-25,2022-02-21,,UNDER_REVIEW
FRA-15616,Odisha,Sundargarh,Village-362,IFR,CLM-624672,19.08578,73.700716,1.24,2023-02-13,2023-08-30,,UNDER_REVIEW
FRA-15617,Chhattisgarh,Bastar,Village-260,IFR,CLM-577321,20.199332,74.918597,5.07,2023-06-12,2023-06-19,2023-09-30,APPROVED
FRA-15618,Rajasthan,Pratapgarh,Village-75,CFR,CLM-474210,22.847432,82.706333,2.72,2024-10-22,2026-02-21,,PENDING
FRA-15619,Jharkhand,Latehar,Village-326,CFRR,CLM-733440,19.492444,76.759127,7.51,2026-01-30,2026-06-30,,PENDING
FRA-15620,Rajasthan,Banswara,Village-31,IFR,CLM-545113,21.689819,85.390852,7.96,2022-01-08,2022-06-03,2022-04-21,APPROVED
FRA-15621,Gujarat,Bharuch,Village-286,IFR,CLM-531859,23.262343,81.594451,1.69,2025-04-25,2026-04-29,2025-11-01,APPROVED
FRA-15622,Jharkhand,Gumla,Village-351,IFR,CLM-683656,22.457034,80.309747,2.92,2024-07-23,2025-04-01,2025-03-20,REJECTED
FRA-15623,Chhattisgarh,Korba,Village-395,IFR,CLM-647047,23.746734,84.3562,3.01,2025-12-08,2026-06-09,2026-03-04,APPROVED
FRA-15624,Odisha,Sundargarh,Village-134,CFR,CLM-566415,21.906757,83.481379,7.46,2024-12-22,2025-01-05,2025-09-22,APPROVED
FRA-15625,Gujarat,Tapi,Village-375,CFR,CLM-745383,17.959397,84.948572,4.39,2024-04-27,2025-05-19,,PENDING
FRA-15626,Odisha,Mayurbhanj,Village-365,IFR,CLM-130284,21.270096,84.867872,7.31,2020-07-07,2021-07-04,2021-07-16,APPROVED
FRA-15627,Rajasthan,Sirohi,Village-144,CFRR,CLM-460243,19.22153,82.759611,6.06,2021-03-29,2024-11-05,2025-07-24,PENDING
FRA-15628,Maharashtra,Gadchiroli,Village-491,IFR,CLM-914540,19.898586,83.68497,1.11,2023-01-09,2023-04-10,2023-04-24,APPROVED
FRA-15629,Gujarat,Dangs,Village-345,IFR,CLM-733498,23.979163,77.778302,1.61,2026-01-28,2026-06-30,2026-06-30,APPROVED
FRA-15630,Odisha,Mayurbhanj,Village-391,IFR,CLM-243608,21.847072,82.854313,4.94,2020-11-02,2021-05-10,,PENDING
FRA-15631,Jharkhand,Simdega,Village-39,IFR,CLM-388399,20.876704,82.092108,0.96,2021-07-08,2022-02-24,,PENDING
FRA-15632,Odisha,Koraput,Village-160,IFR,CLM-281631,19.141887,83.883468,7.13,2021-03-13,2021-11-25,,UNDER_REVIEW
FRA-15633,Odisha,Mayurbhanj,Village-41,CFRR,CLM-808383,18.56355,81.619572,6.69,2025-02-15,2025-12-17,,UNDER_REVIEW
FRA-15634,Madhya Pradesh,Mandla,Village-431,IFR,CLM-139859,23.451868,79.017449,5.16,2024-05-30,2024-06-10,2025-02-25,APPROVED
FRA-15635,Maharashtra,Amravati,Village-312,CFR,CLM-955096,18.319932,82.467457,1.97,2026-06-13,2026-06-30,2026-06-30,APPROVED
FRA-15636,Chhattisgarh,Korba,Village-285,CFR,CLM-669269,20.076928,76.009439,5.39,2023-11-14,2025-02-18,2024-01-29,APPROVED
FRA-15637,Rajasthan,Pratapgarh,Village-477,IFR,CLM-267786,17.536837,82.344345,6.2,2020-03-13,2020-08-10,2020-10-27,APPROVED
FRA-15638,Chhattisgarh,Surguja,Village-38,CFR,CLM-954927,24.251451,83.130016,6.53,2026-04-07,2026-06-30,2026-06-30,APPROVED
FRA-15639,Maharashtra,Nashik,Village-251,CFR,CLM-881699,22.363374,81.584937,2.33,2021-04-25,2021-08-27,,PENDING
FRA-15640,Rajasthan,Banswara,Village-11,IFR,CLM-392670,22.718899,80.084537,7.45,2025-12-04,2026-06-30,2026-06-30,APPROVED
FRA-15641,Rajasthan,Udaipur,Village-263,IFR,CLM-451164,18.309403,73.887275,6.72,2022-05-09,2022-09-06,,PENDING
FRA-15642,Jharkhand,West Singhbhum,Village-387,IFR,CLM-435843,18.968421,73.372196,2.62,2024-10-21,2025-03-06,,PENDING
FRA-15643,Chhattisgarh,Bastar,Village-178,IFR,CLM-612229,18.582524,78.177383,0.67,2021-09-20,2022-04-13,,PENDING
FRA-15644,Gujarat,Bharuch,Village-477,IFR,CLM-672389,19.204518,82.524881,2.8,2021-03-13,2021-10-30,2021-05-20,APPROVED
FRA-15645,Jharkhand,Gumla,Village-435,CFR,CLM-501954,19.217281,82.572216,1.58,2023-12-10,2024-06-07,2024-04-23,APPROVED
FRA-15646,Chhattisgarh,Korba,Village-111,IFR,CLM-212857,23.893662,73.128927,6.2,2023-03-02,2024-05-15,2023-05-15,APPROVED
FRA-15647,Jharkhand,Simdega,Village-338,IFR,CLM-554746,21.042329,74.410056,0.54,2021-05-24,2021-10-06,2022-01-28,REJECTED
FRA-15648,Gujarat,Narmada,Village-60,CFRR,CLM-392390,17.873411,80.764776,1.3,2021-08-21,2022-10-09,,PENDING
FRA-15649,Rajasthan,Pratapgarh,Village-315,IFR,CLM-646214,19.456105,80.77601,7.28,2026-06-08,2026-06-30,2026-06-30,REJECTED
FRA-15650,Chhattisgarh,Kanker,Village-373,CFRR,CLM-262775,19.046419,75.924586,1.35,2024-09-22,2025-08-17,2024-11-09,APPROVED
FRA-15651,Gujarat,Narmada,Village-239,IFR,CLM-825610,22.253928,85.270964,3.31,2022-01-18,2022-05-25,2022-08-02,APPROVED
FRA-15652,Jharkhand,Gumla,Village-316,CFR,CLM-520931,20.609969,73.578783,4.58,2020-09-21,2022-01-25,2021-07-22,APPROVED
FRA-15653,Chhattisgarh,Surguja,Village-321,IFR,CLM-366517,18.827894,73.1242,7.35,2025-03-20,2025-12-29,2025-06-20,APPROVED
FRA-15654,Chhattisgarh,Dantewada,Village-193,IFR,CLM-470968,21.056874,79.760448,1.48,2024-10-07,2025-01-28,,PENDING
FRA-15655,Jharkhand,Latehar,Village-359,CFR,CLM-990306,20.520755,73.820198,6.91,2024-06-29,2025-02-27,,UNDER_REVIEW
FRA-15656,Madhya Pradesh,Mandla,Village-182,IFR,CLM-991786,21.408387,73.030536,0.92,2023-05-08,2024-04-08,,PENDING
FRA-15657,Odisha,Mayurbhanj,Village-285,IFR,CLM-407579,21.292778,81.158237,3.28,2025-12-22,2026-04-13,2026-06-30,APPROVED
FRA-15658,Odisha,Keonjhar,Village-410,IFR,CLM-573176,19.029798,84.985867,3.81,2020-09-16,2021-10-02,,UNDER_REVIEW
FRA-15659,Madhya Pradesh,Chhindwara,Village-306,CFR,CLM-472350,18.323014,81.755283,5.59,2024-01-10,2024-09-15,,PENDING
FRA-15660,Gujarat,Valsad,Village-367,IFR,CLM-292671,20.492904,76.253299,6.7,2024-07-25,2025-08-23,2025-08-10,APPROVED
FRA-15661,Jharkhand,Ranchi,Village-287,IFR,CLM-702412,23.065479,82.085083,5.11,2020-01-30,2020-03-10,2020-12-18,REJECTED
FRA-15662,Rajasthan,Banswara,Village-333,IFR,CLM-291899,19.674516,75.926566,6.42,2023-06-13,2024-09-15,,PENDING
FRA-15663,Odisha,Mayurbhanj,Village-378,IFR,CLM-861419,22.848141,75.776604,4.87,2024-07-08,2025-08-05,,APPROVED
FRA-15664,Madhya Pradesh,Betul,Village-17,IFR,CLM-180100,20.699831,77.202335,1.24,2023-11-19,2024-02-01,2024-12-13,APPROVED
FRA-15665,Rajasthan,Banswara,Village-387,CFR,CLM-319604,21.068327,74.856762,10.29,2023-05-31,2023-10-29,2023-11-09,APPROVED
FRA-15666,Odisha,Sundargarh,Village-311,IFR,CLM-612032,18.962764,83.579257,7.36,2024-02-01,2025-05-01,2024-10-15,APPROVED
FRA-15667,Rajasthan,Pratapgarh,Village-57,IFR,CLM-378761,23.046972,80.336307,7.87,2020-07-01,2020-09-13,2021-02-07,APPROVED
FRA-15668,Maharashtra,Yavatmal,Village-242,CFR,CLM-164559,24.336974,84.85263,5.02,2023-07-28,2024-02-26,,UNDER_REVIEW
FRA-15669,Rajasthan,Pratapgarh,Village-50,IFR,CLM-461851,19.040708,83.219563,6.07,2025-08-24,2026-06-30,2026-04-10,REJECTED
FRA-15670,Chhattisgarh,Dantewada,Village-183,IFR,CLM-257432,21.237486,83.647409,4.49,2021-01-16,2021-03-24,2021-10-26,APPROVED
FRA-15671,Gujarat,Valsad,Village-79,IFR,CLM-439773,24.002508,78.711459,7.72,2020-09-07,2021-11-21,2021-03-20,APPROVED
FRA-15672,Madhya Pradesh,Dindori,Village-155,IFR,CLM-144207,19.221016,80.871242,2.24,2020-05-07,2021-09-13,,PENDING
FRA-15673,Maharashtra,Nandurbar,Village-351,IFR,CLM-582506,24.306573,83.464507,7.79,2020-01-01,2021-02-19,,PENDING
FRA-15674,Madhya Pradesh,Betul,Village-37,CFRR,CLM-122166,19.971524,84.510907,4.25,2022-07-26,2022-11-09,2023-03-07,APPROVED
FRA-15675,Gujarat,Valsad,Village-448,IFR,CLM-123186,18.713815,83.121193,6.56,2021-03-07,2021-12-25,,PENDING
FRA-15676,Odisha,Koraput,Village-289,IFR,CLM-428940,23.972196,81.902805,6.58,2020-11-22,2021-09-30,2021-10-26,REJECTED
FRA-15677,Chhattisgarh,Bastar,Village-417,IFR,CLM-617431,17.8093,84.714925,2.92,2022-01-21,2022-04-07,,UNDER_REVIEW
FRA-15678,Madhya Pradesh,Betul,Village-452,IFR,CLM-117923,22.999715,75.76315,7.46,2020-06-01,2021-04-09,2021-04-15,REJECTED
FRA-15679,Odisha,Keonjhar,Village-165,IFR,CLM-234212,20.951207,77.752011,7.7,2020-03-18,2020-10-23,,UNDER_REVIEW
FRA-15680,Jharkhand,Latehar,Village-469,IFR,CLM-955911,21.024706,74.985168,5.99,2021-01-26,2021-04-22,,PENDING
FRA-15681,Rajasthan,Sirohi,Village-203,IFR,CLM-737843,19.283008,77.297934,7.65,2021-03-26,2021-11-07,2022-04-10,REJECTED
FRA-15682,Maharashtra,Amravati,Village-366,IFR,CLM-146533,19.762512,74.52306,2.61,2026-01-25,2026-06-30,,PENDING
FRA-15683,Chhattisgarh,Kanker,Village-303,IFR,CLM-394693,20.160878,76.467615,4.72,2021-04-19,2022-07-06,,PENDING
FRA-15684,Maharashtra,Gadchiroli,Village-31,IFR,CLM-571039,24.06369,83.237639,6.15,2021-06-21,2022-07-08,2022-04-03,APPROVED
FRA-15685,Madhya Pradesh,Chhindwara,Village-73,IFR,CLM-113995,22.892951,75.321228,7.62,2022-06-18,2023-07-31,2023-02-16,APPROVED
FRA-15686,Gujarat,Bharuch,Village-476,IFR,CLM-434249,19.717563,83.235839,2.05,2026-03-26,2026-05-27,2026-06-30,REJECTED
FRA-15687,Maharashtra,Amravati,Village-164,IFR,CLM-932924,20.390081,73.093141,1.67,2022-05-09,2023-02-19,,UNDER_REVIEW
FRA-15688,Maharashtra,Nashik,Village-312,CFR,CLM-411576,21.846034,83.261165,7.1,2022-09-19,2022-10-18,2023-08-15,APPROVED
FRA-15689,Chhattisgarh,Kanker,Village-184,IFR,CLM-446568,20.145023,73.903188,4.06,2025-07-05,2025-07-18,2026-01-23,APPROVED
FRA-15690,Odisha,Koraput,Village-291,CFRR,CLM-923393,22.811326,77.4408,1.27,2026-05-22,2026-06-30,,PENDING
FRA-15691,Rajasthan,Sirohi,Village-270,CFR,CLM-878941,19.607596,83.799526,4.81,2022-12-18,2024-02-28,,PENDING
FRA-15692,Maharashtra,Nashik,Village-437,IFR,CLM-565629,18.256041,79.601035,6.49,2025-11-12,2026-06-03,2026-06-30,APPROVED
FRA-15693,Chhattisgarh,Kanker,Village-59,IFR,CLM-491683,23.61274,84.418558,3.62,2020-02-21,2020-03-03,2020-06-08,APPROVED
FRA-15694,Chhattisgarh,Surguja,Village-155,CFR,CLM-918737,21.880838,82.177719,3.58,2021-04-16,2022-07-15,2021-08-04,APPROVED
FRA-15695,Chhattisgarh,Surguja,Village-319,CFRR,CLM-661351,23.051294,80.793727,4.34,2025-12-02,2026-06-30,2026-06-12,APPROVED
FRA-15696,Odisha,Mayurbhanj,Village-400,CFR,CLM-301310,18.610669,75.018377,4.23,2025-08-10,2025-08-25,,PENDING
FRA-15697,Gujarat,Tapi,Village-389,IFR,CLM-402156,18.417356,80.791574,7.49,2023-08-12,2023-11-20,,PENDING
FRA-15698,Madhya Pradesh,Balaghat,Village-37,CFR,CLM-823058,18.845436,83.967126,4.8,2022-05-19,2023-05-26,2022-11-14,APPROVED
FRA-15699,Chhattisgarh,Bastar,Village-120,IFR,CLM-201887,22.079142,75.730116,5.37,2023-09-15,2023-11-15,,PENDING
FRA-15700,Maharashtra,Amravati,Village-46,CFR,CLM-174539,17.869139,78.633507,4.05,2023-12-28,2024-12-24,,UNDER_REVIEW
FRA-15701,Gujarat,Tapi,Village-120,IFR,CLM-127421,20.012266,74.657692,2.28,2021-12-18,2023-04-14,,UNDER_REVIEW
FRA-15702,Gujarat,Dangs,Village-109,IFR,CLM-807479,22.824113,74.970551,3.78,2022-05-31,2023-02-28,,PENDING
FRA-15703,Rajasthan,Banswara,Village-480,IFR,CLM-264221,21.853008,75.811827,2.99,2024-03-05,2024-04-16,2024-10-26,APPROVED
FRA-15704,Gujarat,Bharuch,Village-289,IFR,CLM-188582,24.287003,83.108399,4.3,2020-10-01,2020-12-28,2021-09-07,REJECTED
FRA-15705,Rajasthan,Udaipur,Village-255,IFR,CLM-643950,20.695862,77.200604,6.78,2025-11-24,2026-03-04,2026-02-21,REJECTED
FRA-15706,Jharkhand,West Singhbhum,Village-56,CFR,CLM-462322,24.454875,76.227665,5.83,2021-09-25,2021-11-10,2022-03-18,APPROVED
FRA-15707,Chhattisgarh,Kanker,Village-273,IFR,CLM-178304,21.195417,76.662421,7.21,2025-05-25,2026-06-30,2026-04-27,REJECTED
FRA-15708,Jharkhand,Ranchi,Village-141,IFR,CLM-432255,19.962331,76.409424,1.86,2021-01-23,2022-06-03,,PENDING
FRA-15709,Odisha,Koraput,Village-43,IFR,CLM-307232,23.454422,84.601752,5.73,2025-01-05,,,PENDING
FRA-15710,Odisha,Keonjhar,Village-407,CFRR,CLM-321308,20.52261,77.012105,0.92,2025-08-03,2026-01-14,2026-03-03,APPROVED
FRA-15711,Maharashtra,Yavatmal,Village-299,IFR,CLM-237775,19.286851,75.31881,2.89,2021-12-23,2022-08-01,2022-11-18,APPROVED
FRA-15712,Maharashtra,Amravati,Village-421,IFR,CLM-187137,21.746423,83.220172,3.12,2020-05-17,2021-03-24,2021-05-31,APPROVED
FRA-15713,Maharashtra,Amravati,Village-466,CFR,CLM-667617,19.930011,74.054779,4.65,2021-02-08,2021-08-11,,UNDER_REVIEW
FRA-15714,Maharashtra,Nandurbar,Village-252,IFR,CLM-127523,18.699253,79.032198,7.83,2025-09-08,2026-01-01,2026-01-27,APPROVED
FRA-15715,Madhya Pradesh,Chhindwara,Village-75,IFR,CLM-769493,19.65986,84.865206,2.51,2026-01-02,2026-02-23,,PENDING
FRA-15716,Odisha,Sundargarh,Village-304,CFR,CLM-602349,23.621463,76.928769,1.92,2021-05-27,2026-06-30,2026-06-30,PENDING
FRA-15717,Maharashtra,Yavatmal,Village-341,IFR,CLM-905437,17.960433,81.629119,2.88,2024-05-17,2025-02-27,2025-01-08,REJECTED
FRA-15718,Jharkhand,West Singhbhum,Village-436,CFR,CLM-225396,22.006324,75.806198,5.43,2021-04-22,2023-06-01,,PENDING
FRA-15719,Madhya Pradesh,Dindori,Village-255,IFR,CLM-670579,17.643068,81.891913,1.26,2021-03-10,2022-07-12,,PENDING
FRA-15720,Chhattisgarh,Kanker,Village-290,IFR,CLM-990995,17.825453,84.461865,5.65,2021-04-28,2022-05-09,2021-08-01,APPROVED
FRA-15721,Rajasthan,Udaipur,Village-426,IFR,CLM-573393,24.117179,84.485724,1.47,2021-05-25,2022-01-01,,PENDING
FRA-15722,Jharkhand,West Singhbhum,Village-27,IFR,CLM-524797,20.316852,85.388659,6.11,2025-06-30,2026-06-30,2026-06-30,APPROVED
FRA-15723,Odisha,Sundargarh,Village-175,CFRR,CLM-161066,19.360492,74.702148,5.4,2025-11-14,2026-06-30,2026-05-22,REJECTED
FRA-15724,Rajasthan,Sirohi,Village-169,IFR,CLM-286133,19.713221,75.151728,4.27,2023-12-21,2024-04-17,2024-06-17,APPROVED
FRA-15725,Chhattisgarh,Surguja,Village-425,CFRR,CLM-665263,19.389098,81.690105,3.27,2021-03-20,2021-09-16,,PENDING
FRA-15726,Madhya Pradesh,Mandla,Village-153,IFR,CLM-441650,23.432156,77.885789,3.59,2021-03-23,2022-01-05,,UNDER_REVIEW
FRA-15727,Rajasthan,Sirohi,Village-284,IFR,CLM-292505,24.399793,82.362012,3.25,2020-01-06,2020-06-06,2020-10-20,APPROVED
FRA-15728,Odisha,Koraput,Village-9,CFR,CLM-448024,21.970587,73.144652,1.89,2024-01-12,2024-11-27,,PENDING
FRA-15729,Madhya Pradesh,Dindori,Village-322,IFR,CLM-369492,21.047247,74.23165,4.51,2021-12-21,2022-06-11,2022-03-21,APPROVED
FRA-15730,Odisha,Sundargarh,Village-394,IFR,CLM-864722,18.317621,75.130091,5.24,2021-04-10,2021-10-09,,PENDING
FRA-15731,Chhattisgarh,Kanker,Village-404,IFR,CLM-334000,23.557143,81.447578,0.68,2022-01-23,2022-02-13,,PENDING
FRA-15732,Jharkhand,Simdega,Village-100,CFRR,CLM-342226,17.568596,83.810855,2.63,2025-04-07,2026-05-15,2026-02-07,APPROVED
FRA-15733,Maharashtra,Nashik,Village-158,CFR,CLM-510287,24.29267,81.189482,3.75,2024-03-10,2025-01-14,2024-07-27,APPROVED
FRA-15734,Odisha,Sundargarh,Village-220,CFRR,CLM-889252,18.213483,82.89703,1.43,2025-11-09,2026-06-30,2026-06-30,APPROVED
FRA-15735,Odisha,Keonjhar,Village-493,IFR,CLM-683511,19.381281,74.713875,5.25,2021-04-21,2022-07-07,,UNDER_REVIEW
FRA-15736,Odisha,Sundargarh,Village-401,CFRR,CLM-847441,20.634547,78.40935,6.44,2022-03-30,2022-08-07,2022-06-15,APPROVED
FRA-15737,Jharkhand,Simdega,Village-315,IFR,CLM-574816,20.752344,74.845743,6.02,2020-03-31,2020-12-28,2020-12-17,REJECTED
FRA-15738,Madhya Pradesh,Chhindwara,Village-407,CFR,CLM-495201,24.138186,81.545472,6.18,2025-02-15,2026-03-08,2025-03-29,APPROVED
FRA-15739,Jharkhand,West Singhbhum,Village-383,IFR,CLM-460249,24.32154,77.213619,3.74,2025-04-27,2025-08-30,,PENDING
FRA-15740,Odisha,Koraput,Village-269,CFRR,CLM-277058,18.276173,79.46644,0.76,2021-11-06,2022-10-09,2022-01-22,APPROVED
FRA-15741,Rajasthan,Sirohi,Village-187,CFRR,CLM-704549,18.287505,83.078474,7.56,2020-12-09,2021-12-23,2021-03-19,APPROVED
FRA-15742,Maharashtra,Nandurbar,Village-465,IFR,CLM-721857,18.532557,85.207413,4.77,2025-04-21,2026-06-30,,PENDING
FRA-15743,Chhattisgarh,Surguja,Village-307,IFR,CLM-764574,20.772306,81.568232,6.49,2020-07-31,2021-07-24,2020-12-08,APPROVED
FRA-15744,Maharashtra,Yavatmal,Village-111,CFR,CLM-527795,21.983171,84.280455,3.04,2024-07-23,2025-08-08,2025-01-01,APPROVED
FRA-15745,Maharashtra,Yavatmal,Village-86,IFR,CLM-514772,21.623412,82.779446,2.84,2020-08-15,2021-02-12,2020-10-22,APPROVED
FRA-15746,Maharashtra,Nashik,Village-416,IFR,CLM-872478,21.05124,81.216277,2.71,2023-01-30,2023-02-09,2023-03-30,REJECTED
FRA-15747,Maharashtra,Nashik,Village-242,CFRR,CLM-927173,17.915801,83.742712,4.16,2020-03-04,2021-03-24,2020-08-11,APPROVED
FRA-15748,Odisha,Keonjhar,Village-258,IFR,CLM-499564,19.228025,79.655192,6.46,2021-09-14,2022-02-26,2022-02-09,REJECTED
FRA-15749,Chhattisgarh,Korba,Village-363,IFR,CLM-862171,20.230931,75.516993,5.09,2020-03-01,2021-02-09,,PENDING
FRA-15750,Odisha,Sundargarh,Village-432,IFR,CLM-260266,24.092377,74.526796,1.46,2025-04-23,2025-09-10,2025-10-23,APPROVED
FRA-15751,Gujarat,Narmada,Village-245,IFR,CLM-473605,23.166463,79.408291,3.05,2022-09-14,2023-05-13,2023-08-23,APPROVED
FRA-15752,Madhya Pradesh,Betul,Village-204,IFR,CLM-956229,19.145894,79.053982,4.63,2022-12-12,2023-06-29,,PENDING
FRA-15753,Maharashtra,Yavatmal,Village-247,IFR,CLM-419724,18.322074,83.004066,1.64,2021-05-08,2022-01-02,2021-11-27,APPROVED
FRA-15754,Gujarat,Narmada,Village-270,IFR,CLM-446905,18.254464,79.554638,3.33,2020-07-31,2021-06-27,2021-05-20,APPROVED
FRA-15755,Maharashtra,Gadchiroli,Village-281,CFR,CLM-700540,17.872409,81.817529,6.5,2022-10-20,2023-09-02,,PENDING
FRA-15756,Gujarat,Narmada,Village-69,IFR,CLM-133229,24.078676,84.203182,7.14,2024-07-01,2024-08-25,,UNDER_REVIEW
FRA-15757,Madhya Pradesh,Mandla,Village-125,IFR,CLM-295438,24.289733,74.40537,7.85,2024-10-29,,2025-11-24,APPROVED
FRA-15758,Maharashtra,Nashik,Village-158,IFR,CLM-319191,23.901373,82.47407,1.12,2021-10-18,2022-08-05,2022-10-04,APPROVED
FRA-15759,Odisha,Keonjhar,Village-52,IFR,CLM-398518,19.605064,78.60675,5.13,2020-01-18,2021-04-08,,PENDING
FRA-15760,Jharkhand,Simdega,Village-136,IFR,CLM-141941,22.385335,85.272264,7.21,2022-07-07,2023-02-11,2023-03-05,APPROVED
FRA-15761,Maharashtra,Gadchiroli,Village-113,IFR,CLM-958994,18.298632,75.130757,3.3,2022-08-12,2023-06-02,2023-06-27,APPROVED
FRA-15762,Chhattisgarh,Bastar,Village-171,IFR,CLM-422692,17.958404,78.8474,6.01,2024-08-27,2025-12-30,,PENDING
FRA-15763,Odisha,Koraput,Village-73,IFR,CLM-327709,18.190284,78.068929,7.25,2023-11-10,2025-01-04,,PENDING
FRA-15764,Gujarat,Tapi,Village-180,IFR,CLM-471546,24.17025,74.070033,7.61,2025-11-28,2026-06-30,2026-03-05,APPROVED
FRA-15765,Chhattisgarh,Bastar,Village-287,IFR,CLM-618248,24.383579,84.356631,6.85,2025-01-24,2026-04-28,2025-11-27,APPROVED
FRA-15766,Chhattisgarh,Korba,Village-306,CFRR,CLM-330866,22.861931,75.695163,5.37,2025-04-14,2026-03-01,,UNDER_REVIEW
FRA-15767,Jharkhand,Simdega,Village-493,CFR,CLM-200880,18.349348,76.779086,2.04,2021-06-21,2021-07-22,,PENDING
FRA-15768,Chhattisgarh,Korba,Village-38,IFR,CLM-321934,22.585551,75.839274,7.5,2025-12-26,2026-06-30,,PENDING
FRA-15769,Rajasthan,Banswara,Village-250,IFR,CLM-884119,22.710181,80.590359,5.55,2023-08-18,2024-08-12,,PENDING
FRA-15770,Odisha,Mayurbhanj,Village-4,IFR,CLM-362127,24.111853,74.314998,2.99,2026-03-26,2026-06-30,,PENDING
FRA-15771,Chhattisgarh,Kanker,Village-271,CFR,CLM-682802,20.301556,74.442209,7.89,2020-04-14,2020-08-13,2021-04-15,APPROVED
FRA-15772,Jharkhand,Ranchi,Village-296,IFR,CLM-949393,18.529605,80.60647,1.1,2025-08-25,2026-06-27,2026-06-13,REJECTED
FRA-15773,Madhya Pradesh,Betul,Village-400,IFR,CLM-539971,17.984184,84.301378,4.46,2023-03-22,2023-04-28,,UNDER_REVIEW
FRA-15774,Madhya Pradesh,Balaghat,Village-45,CFR,CLM-177576,19.810825,79.585957,4.21,2024-02-16,2025-06-17,,PENDING
FRA-15775,Maharashtra,Gadchiroli,Village-331,IFR,CLM-262238,18.439301,82.19112,1.2,2022-06-29,2023-09-08,2023-06-03,REJECTED
FRA-15776,Odisha,Sundargarh,Village-429,CFR,CLM-566251,20.504275,82.129381,7.72,2025-05-13,2026-06-30,,PENDING
FRA-15777,Gujarat,Narmada,Village-3,IFR,CLM-670600,23.500296,84.622461,6.45,2021-11-12,2022-07-02,2022-07-26,APPROVED
FRA-15778,Rajasthan,Banswara,Village-490,CFR,CLM-472289,23.694934,75.064332,6.13,2023-03-20,2023-12-18,,PENDING
FRA-15779,Chhattisgarh,Kanker,Village-256,CFRR,CLM-841517,20.943889,79.051643,7.43,2024-04-12,2025-03-25,2024-06-14,APPROVED
FRA-15780,Maharashtra,Yavatmal,Village-101,IFR,CLM-104626,19.309545,76.255307,6.02,2024-04-19,2024-10-07,,PENDING
FRA-15781,Rajasthan,Banswara,Village-492,IFR,CLM-805983,17.830355,75.052116,2.4,2026-04-13,2026-06-30,,PENDING
FRA-15782,Maharashtra,Amravati,Village-161,IFR,CLM-676075,17.811284,78.329949,2.0,2024-04-20,2024-11-28,2025-04-17,APPROVED
FRA-15783,Gujarat,Bharuch,Village-238,IFR,CLM-198587,23.454509,73.832642,7.58,2024-07-23,2025-09-30,,UNDER_REVIEW
FRA-15784,Jharkhand,Gumla,Village-337,IFR,CLM-232785,23.034119,80.226486,4.44,2020-02-21,2020-05-06,,UNDER_REVIEW
FRA-15785,Odisha,Kandhamal,Village-279,CFR,CLM-121239,22.247081,74.77006,6.81,2025-04-30,2025-10-10,2026-04-11,REJECTED
FRA-15786,Jharkhand,Simdega,Village-296,IFR,CLM-607148,20.533786,85.397038,0.53,2020-02-11,2020-03-20,,UNDER_REVIEW
FRA-15787,Madhya Pradesh,Dindori,Village-428,CFRR,CLM-220585,18.440412,81.368836,7.33,2022-11-20,2024-03-01,2023-05-23,APPROVED
FRA-15788,Chhattisgarh,Korba,Village-120,IFR,CLM-981691,20.676718,83.166621,4.73,2025-08-10,2026-03-24,,PENDING
FRA-15789,Gujarat,Valsad,Village-372,IFR,CLM-189068,23.135514,81.324117,11.35,2022-02-07,2023-04-24,,UNDER_REVIEW
FRA-15790,Gujarat,Tapi,Village-13,IFR,CLM-137376,19.732846,74.494258,2.64,2025-02-17,2025-12-22,2025-11-08,APPROVED
FRA-15791,Odisha,Kandhamal,Village-262,IFR,CLM-959187,21.490553,79.762439,4.18,2022-12-05,2023-06-18,,PENDING
FRA-15792,Maharashtra,Gadchiroli,Village-296,CFR,CLM-999178,20.592747,79.530354,6.89,2025-10-24,2026-06-30,,PENDING
FRA-15793,Chhattisgarh,Korba,Village-403,CFR,CLM-486177,17.906206,81.808197,7.12,2021-09-06,2022-08-16,2022-09-11,APPROVED
FRA-15794,Maharashtra,Nandurbar,Village-147,IFR,CLM-250905,18.130712,84.272785,1.51,2022-09-20,2023-09-19,,PENDING
FRA-15795,Rajasthan,Sirohi,Village-140,IFR,CLM-256340,23.277177,74.000202,7.35,2021-11-15,2021-12-20,,UNDER_REVIEW
FRA-15796,Jharkhand,Gumla,Village-361,IFR,CLM-607298,22.89002,78.068873,3.64,2020-06-03,2021-06-11,2020-11-18,APPROVED
