land_record_id,claim_id,recorded_area,land_status,survey_reference
LR-15478,FRA-15478,3.4,UNCLASSIFIED,SUR-69546
LR-15479,FRA-15479,4.61,UNCLASSIFIED,SUR-55727
LR-15480,FRA-15480,5.01,FOREST,SUR-26380
LR-15481,FRA-15481,5.99,REVENUE,SUR-16618
LR-15482,FRA-15482,4.0,REVENUE,SUR-68662
LR-15483,FRA-15483,5.65,FOREST,SUR-97838
LR-15484,FRA-15484,5.17,FOREST,SUR-59319
LR-15485,FRA-15485,5.81,COMMUNITY,SUR-16253
LR-15486,FRA-15486,1.08,REVENUE,SUR-18813
LR-15487,FRA-15487,1.7,COMMUNITY,SUR-80653
LR-15488,FRA-15488,6.1,UNCLASSIFIED,SUR-59341
LR-15489,FRA-15489,1.43,REVENUE,SUR-29414
LR-15490,FRA-15490,5.37,REVENUE,SUR-19348
LR-15491,FRA-15491,1.25,COMMUNITY,SUR-54997
LR-15492,FRA-15492,6.67,COMMUNITY,SUR-83509
LR-15493,FRA-15493,5.45,FOREST,SUR-85938
LR-15494,FRA-15494,2.51,REVENUE,SUR-85771
LR-15495,FRA-15495,1.5,REVENUE,SUR-79181
LR-15496,FRA-15496,3.24,FOREST,SUR-60784
LR-15497,FRA-15497,3.6,FOREST,SUR-28970
LR-15498,FRA-15498,1.75,UNCLASSIFIED,SUR-75031
LR-15499,FRA-15499,3.57,COMMUNITY,SUR-94772
LR-15500,FRA-15500,5.21,REVENUE,SUR-75326
LR-15501,FRA-15501,5.81,REVENUE,SUR-56979
LR-15502,FRA-15502,7.06,FOREST,SUR-35498
LR-15503,FRA-15503,3.74,FOREST,SUR-22740
LR-15504,FRA-15504,3.86,UNCLASSIFIED,SUR-56007
LR-15505,FRA-15505,6.28,REVENUE,SUR-40798
LR-15506,FRA-15506,1.54,COMMUNITY,SUR-90549
LR-15507,FRA-15507,2.73,UNCLASSIFIED,SUR-13878
LR-15508,FRA-15508,4.62,COMMUNITY,SUR-23776
LR-15509,FRA-15509,4.04,FOREST,SUR-50896
LR-15510,FRA-15510,0.54,FOREST,SUR-47995
LR-15511,FRA-15511,4.73,UNCLASSIFIED,SUR-96650
LR-15512,FRA-15512,0.93,FOREST,SUR-66956
LR-15513,FRA-15513,2.59,REVENUE,SUR-79487
LR-15514,FRA-15514,2.17,UNCLASSIFIED,SUR-18824
LR-15515,FRA-15515,5.75,COMMUNITY,SUR-53897
LR-15516,FRA-15516,5.59,UNCLASSIFIED,SUR-72028
LR-15517,FRA-15517,6.1,UNCLASSIFIED,SUR-77174
LR-15518,FRA-15518,6.5,COMMUNITY,SUR-48579
LR-15519,FRA-15519,5.86,FOREST,SUR-24437
LR-15520,FRA-15520,6.84,COMMUNITY,SUR-88781
LR-15521,FRA-15521,7.22,COMMUNITY,SUR-58120
LR-15522,FRA-15522,1.13,COMMUNITY,SUR-66672
LR-15523,FRA-15523,5.18,UNCLASSIFIED,SUR-56720
LR-15524,FRA-15524,1.86,FOREST,SUR-66795
LR-15525,FRA-15525,2.49,UNCLASSIFIED,SUR-61091
LR-15526,FRA-15526,1.0,REVENUE,SUR-62098
LR-15527,FRA-15527,7.45,UNCLASSIFIED,SUR-74974
LR-15528,FRA-15528,5.43,UNCLASSIFIED,SUR-69467
LR-15529,FRA-15529,7.49,COMMUNITY,SUR-27723
LR-15530,FRA-15530,4.77,REVENUE,SUR-25624
LR-15531,FRA-15531,4.96,REVENUE,SUR-93787
LR-15532,FRA-15532,5.76,COMMUNITY,SUR-74406
LR-15533,FRA-15533,3.86,REVENUE,SUR-13263
LR-15534,FRA-15534,3.22,UNCLASSIFIED,SUR-21162
LR-15535,FRA-15535,6.27,UNCLASSIFIED,SUR-32598
LR-15536,FRA-15536,7.84,REVENUE,SUR-11381
LR-15537,FRA-15537,3.8,REVENUE,SUR-98839
LR-15538,FRA-15538,4.1,FOREST,SUR-45757
LR-15539,FRA-15539,0.56,COMMUNITY,SUR-67828
LR-15540,FRA-15540,4.83,REVENUE,SUR-33599
LR-15541,FRA-15541,4.42,FOREST,SUR-81910
LR-15542,FRA-15542,2.34,REVENUE,SUR-37662
LR-15543,FRA-15543,6.54,FOREST,SUR-37457
LR-15544,FRA-15544,5.29,COMMUNITY,SUR-69244
LR-15545,FRA-15545,3.12,REVENUE,SUR-33719
LR-15546,FRA-15546,3.67,COMMUNITY,SUR-17920
LR-15547,FRA-15547,1.06,UNCLASSIFIED,SUR-97494
LR-15548,FRA-15548,2.5,REVENUE,SUR-93868
LR-15549,FRA-15549,1.27,REVENUE,SUR-94484
LR-15550,FRA-15550,7.37,FOREST,SUR-52482
LR-15551,FRA-15551,4.59,COMMUNITY,SUR-40331
LR-15552,FRA-15552,3.47,UNCLASSIFIED,SUR-54341
LR-15553,FRA-15553,2.27,COMMUNITY,SUR-65319
LR-15554,FRA-15554,5.24,UNCLASSIFIED,SUR-33844
LR-15555,FRA-15555,2.2,COMMUNITY,SUR-45672
LR-15556,FRA-15556,2.32,UNCLASSIFIED,SUR-68474
LR-15557,FRA-15557,4.57,UNCLASSIFIED,SUR-60549
LR-15558,FRA-15558,3.21,FOREST,SUR-82091
LR-15559,FRA-15559,5.33,FOREST,SUR-34576
LR-15560,FRA-15560,6.6,REVENUE,SUR-59786
LR-15561,FRA-15561,3.55,REVENUE,SUR-31093
LR-15562,FRA-15562,3.62,FOREST,SUR-62274
LR-15563,FRA-15563,6.58,FOREST,SUR-81711
LR-15564,FRA-15564,5.04,UNCLASSIFIED,SUR-82372
LR-15565,FRA-15565,2.7,FOREST,SUR-30684
LR-15566,FRA-15566,0.98,COMMUNITY,SUR-19521
LR-15567,FRA-15567,5.39,REVENUE,SUR-29024
LR-15568,FRA-15568,3.94,COMMUNITY,SUR-73671
LR-15569,FRA-15569,5.73,UNCLASSIFIED,SUR-60845
LR-15570,FRA-15570,2.88,UNCLASSIFIED,SUR-98356
LR-15571,FRA-15571,4.84,FOREST,SUR-48405
LR-15572,FRA-15572,5.28,FOREST,SUR-41566
LR-15573,FRA-15573,3.14,UNCLASSIFIED,SUR-67186
LR-15574,FRA-15574,4.4,REVENUE,SUR-74055
LR-15575,FRA-15575,1.75,REVENUE,SUR-43413
LR-15576,FRA-15576,4.9,FOREST,SUR-88728
LR-15577,FRA-15577,7.05,REVENUE,SUR-99192
LR-15578,FRA-15578,4.24,COMMUNITY,SUR-51242
LR-15579,FRA-15579,2.58,UNCLASSIFIED,SUR-92576
LR-15580,FRA-15580,2.74,UNCLASSIFIED,SUR-90001
LR-15581,FRA-15581,2.16,UNCLASSIFIED,SUR-55269
LR-15582,FRA-15582,3.21,FOREST,SUR-98310
LR-15583,FRA-15583,7.21,REVENUE,SUR-67187
LR-15584,FRA-15584,0.69,REVENUE,SUR-74755
LR-15585,FRA-15585,5.28,UNCLASSIFIED,SUR-32136
LR-15586,FRA-15586,0.55,FOREST,SUR-14089
LR-15587,FRA-15587,6.49,UNCLASSIFIED,SUR-17686
LR-15588,FRA-15588,4.92,FOREST,SUR-17466
LR-15589,FRA-15589,2.09,COMMUNITY,SUR-89843
LR-15590,FRA-15590,2.82,REVENUE,SUR-12175
LR-15591,FRA-15591,7.27,UNCLASSIFIED,SUR-95848
LR-15592,FRA-15592,5.08,FOREST,SUR-83192
LR-15593,FRA-15593,2.13,UNCLASSIFIED,SUR-77153
LR-15594,FRA-15594,6.22,REVENUE,SUR-61340
LR-15595,FRA-15595,2.66,FOREST,SUR-61785
LR-15596,FRA-15596,3.27,COMMUNITY,SUR-41605
LR-15597,FRA-15597,6.48,REVENUE,SUR-69020
LR-15598,FRA-15598,0.6,FOREST,SUR-34434
LR-15599,FRA-15599,4.9,COMMUNITY,SUR-92789
LR-15600,FRA-15600,2.29,REVENUE,SUR-83506
LR-15601,FRA-15601,2.5,REVENUE,SUR-14888
LR-15602,FRA-15602,0.46,COMMUNITY,SUR-76016
LR-15603,FRA-15603,1.49,REVENUE,SUR-20984
LR-15604,FRA-15604,4.84,REVENUE,SUR-10916
LR-15605,FRA-15605,3.89,REVENUE,SUR-93175
LR-15606,FRA-15606,3.55,FOREST,SUR-45948
LR-15607,FRA-15607,6.9,REVENUE,SUR-87241
LR-15608,FRA-15608,4.76,COMMUNITY,SUR-34563
LR-15609,FRA-15609,6.54,COMMUNITY,SUR-29473
LR-15610,FRA-15610,1.11,FOREST,SUR-58220
LR-15611,FRA-15611,0.76,REVENUE,SUR-90419
LR-15612,FRA-15612,4.05,REVENUE,SUR-19057
LR-15613,FRA-15613,0.97,REVENUE,SUR-28720
LR-15614,FRA-15614,2.97,REVENUE,SUR-54303
LR-15615,FRA-15615,2.61,UNCLASSIFIED,SUR-15621
LR-15616,FRA-15616,1.16,COMMUNITY,SUR-48098
LR-15617,FRA-15617,4.61,FOREST,SUR-13063
LR-15618,FRA-15618,2.47,UNCLASSIFIED,SUR-83814
LR-15619,FRA-15619,7.85,COMMUNITY,SUR-60777
LR-15620,FRA-15620,7.37,FOREST,SUR-42723
LR-15621,FRA-15621,1.72,UNCLASSIFIED,SUR-68114
LR-15622,FRA-15622,2.94,UNCLASSIFIED,SUR-39379
LR-15623,FRA-15623,3.04,UNCLASSIFIED,SUR-27162
LR-15624,FRA-15624,6.94,REVENUE,SUR-63970
LR-15625,FRA-15625,4.11,REVENUE,SUR-62289
LR-15626,FRA-15626,0.62,UNCLASSIFIED,SUR-50298
LR-15627,FRA-15627,5.71,FOREST,SUR-26908
LR-15628,FRA-15628,1.06,COMMUNITY,SUR-99805
LR-15629,FRA-15629,1.46,REVENUE,SUR-14673
LR-15630,FRA-15630,5.0,REVENUE,SUR-47051
LR-15631,FRA-15631,0.87,UNCLASSIFIED,SUR-61915
LR-15632,FRA-15632,7.1,REVENUE,SUR-39713
LR-15633,FRA-15633,0.83,FOREST,SUR-70023
LR-15634,FRA-15634,4.72,COMMUNITY,SUR-12119
LR-15635,FRA-15635,1.8,UNCLASSIFIED,SUR-26080
LR-15636,FRA-15636,5.18,UNCLASSIFIED,SUR-45740
LR-15637,FRA-15637,5.93,COMMUNITY,SUR-39856
LR-15638,FRA-15638,6.39,REVENUE,SUR-63850
LR-15639,FRA-15639,2.14,FOREST,SUR-67251
LR-15640,FRA-15640,7.71,UNCLASSIFIED,SUR-89571
LR-15641,FRA-15641,6.64,FOREST,SUR-31079
LR-15642,FRA-15642,2.36,UNCLASSIFIED,SUR-67686
LR-15643,FRA-15643,0.64,COMMUNITY,SUR-15019
LR-15644,FRA-15644,2.64,REVENUE,SUR-51417
LR-15645,FRA-15645,1.48,FOREST,SUR-74920
LR-15646,FRA-15646,6.08,FOREST,SUR-51300
LR-15647,FRA-15647,0.51,FOREST,SUR-73073
LR-15648,FRA-15648,1.29,REVENUE,SUR-25336
LR-15649,FRA-15649,7.62,REVENUE,SUR-98041
LR-15650,FRA-15650,1.34,REVENUE,SUR-99583
LR-15651,FRA-15651,3.21,FOREST,SUR-53672
LR-15652,FRA-15652,4.75,COMMUNITY,SUR-67840
LR-15653,FRA-15653,7.17,REVENUE,SUR-89031
LR-15654,FRA-15654,1.41,UNCLASSIFIED,SUR-50643
LR-15655,FRA-15655,6.88,UNCLASSIFIED,SUR-56927
LR-15656,FRA-15656,0.86,REVENUE,SUR-19190
LR-15657,FRA-15657,3.05,REVENUE,SUR-53308
LR-15658,FRA-15658,3.73,UNCLASSIFIED,SUR-13695
LR-15659,FRA-15659,5.46,REVENUE,SUR-94501
LR-15660,FRA-15660,6.22,COMMUNITY,SUR-85068
LR-15661,FRA-15661,4.78,FOREST,SUR-76708
LR-15662,FRA-15662,6.26,COMMUNITY,SUR-87448
LR-15663,FRA-15663,4.49,REVENUE,SUR-23504
LR-15664,FRA-15664,1.12,REVENUE,SUR-34034
LR-15665,FRA-15665,2.14,FOREST,SUR-34020
LR-15666,FRA-15666,6.98,COMMUNITY,SUR-32053
LR-15667,FRA-15667,7.55,REVENUE,SUR-51535
LR-15668,FRA-15668,4.61,REVENUE,SUR-67065
LR-15669,FRA-15669,2.42,REVENUE,SUR-71830
LR-15670,FRA-15670,4.23,FOREST,SUR-81130
LR-15671,FRA-15671,7.34,UNCLASSIFIED,SUR-36091
LR-15672,FRA-15672,2.27,COMMUNITY,SUR-93900
LR-15673,FRA-15673,7.5,COMMUNITY,SUR-97072
LR-15674,FRA-15674,4.22,REVENUE,SUR-19122
LR-15675,FRA-15675,6.56,UNCLASSIFIED,SUR-18790
LR-15676,FRA-15676,6.35,FOREST,SUR-49190
LR-15677,FRA-15677,3.0,COMMUNITY,SUR-90123
LR-15678,FRA-15678,6.94,COMMUNITY,SUR-94050
LR-15679,FRA-15679,2.07,UNCLASSIFIED,SUR-36960
LR-15680,FRA-15680,5.68,FOREST,SUR-77554
LR-15681,FRA-15681,7.67,UNCLASSIFIED,SUR-20796
LR-15682,FRA-15682,2.53,REVENUE,SUR-91976
LR-15683,FRA-15683,4.73,FOREST,SUR-63769
LR-15684,FRA-15684,6.1,REVENUE,SUR-56373
LR-15685,FRA-15685,7.03,COMMUNITY,SUR-38136
LR-15686,FRA-15686,2.02,REVENUE,SUR-39285
LR-15687,FRA-15687,1.53,FOREST,SUR-98076
LR-15688,FRA-15688,7.19,REVENUE,SUR-97229
LR-15689,FRA-15689,3.79,REVENUE,SUR-73570
LR-15690,FRA-15690,1.31,COMMUNITY,SUR-25026
LR-15691,FRA-15691,4.64,REVENUE,SUR-89813
LR-15692,FRA-15692,6.23,FOREST,SUR-11749
LR-15693,FRA-15693,3.56,COMMUNITY,SUR-66616
LR-15694,FRA-15694,3.42,COMMUNITY,SUR-13776
LR-15695,FRA-15695,3.97,UNCLASSIFIED,SUR-74373
LR-15696,FRA-15696,3.99,UNCLASSIFIED,SUR-37983
LR-15697,FRA-15697,6.94,REVENUE,SUR-93579
LR-15698,FRA-15698,4.48,COMMUNITY,SUR-63802
LR-15699,FRA-15699,5.31,REVENUE,SUR-84604
LR-15700,FRA-15700,4.09,COMMUNITY,SUR-98124
LR-15701,FRA-15701,2.34,FOREST,SUR-59362
LR-15702,FRA-15702,3.73,COMMUNITY,SUR-11002
LR-15703,FRA-15703,3.03,REVENUE,SUR-89826
LR-15704,FRA-15704,4.28,UNCLASSIFIED,SUR-71582
LR-15705,FRA-15705,6.57,COMMUNITY,SUR-93051
LR-15706,FRA-15706,5.67,UNCLASSIFIED,SUR-57180
LR-15707,FRA-15707,7.56,REVENUE,SUR-29065
LR-15708,FRA-15708,1.87,UNCLASSIFIED,SUR-34800
LR-15709,FRA-15709,5.98,FOREST,SUR-15440
LR-15710,FRA-15710,0.93,FOREST,SUR-93045
LR-15711,FRA-15711,2.67,UNCLASSIFIED,SUR-39372
LR-15712,FRA-15712,2.84,REVENUE,SUR-29076
LR-15713,FRA-15713,4.73,UNCLASSIFIED,SUR-48794
LR-15714,FRA-15714,8.16,REVENUE,SUR-48187
LR-15715,FRA-15715,2.46,UNCLASSIFIED,SUR-95556
LR-15716,FRA-15716,1.87,UNCLASSIFIED,SUR-48095
LR-15717,FRA-15717,2.85,COMMUNITY,SUR-99940
LR-15718,FRA-15718,4.93,UNCLASSIFIED,SUR-25924
LR-15719,FRA-15719,1.14,UNCLASSIFIED,SUR-40169
LR-15720,FRA-15720,5.7,UNCLASSIFIED,SUR-17362
LR-15721,FRA-15721,1.39,UNCLASSIFIED,SUR-24663
LR-15722,FRA-15722,5.73,COMMUNITY,SUR-81847
LR-15723,FRA-15723,5.5,COMMUNITY,SUR-90820
LR-15724,FRA-15724,4.2,UNCLASSIFIED,SUR-64464
LR-15725,FRA-15725,3.1,REVENUE,SUR-33927
LR-15726,FRA-15726,3.43,COMMUNITY,SUR-64620
LR-15727,FRA-15727,3.4,UNCLASSIFIED,SUR-40966
LR-15728,FRA-15728,1.95,REVENUE,SUR-55774
LR-15729,FRA-15729,4.65,FOREST,SUR-81907
LR-15730,FRA-15730,4.96,UNCLASSIFIED,SUR-26452
LR-15731,FRA-15731,0.62,UNCLASSIFIED,SUR-82574
LR-15732,FRA-15732,2.69,COMMUNITY,SUR-30970
LR-15733,FRA-15733,3.83,FOREST,SUR-69032
LR-15734,FRA-15734,1.36,FOREST,SUR-97940
LR-15735,FRA-15735,4.95,COMMUNITY,SUR-61562
LR-15736,FRA-15736,6.12,COMMUNITY,SUR-35199
LR-15737,FRA-15737,5.66,REVENUE,SUR-76993
LR-15738,FRA-15738,2.28,COMMUNITY,SUR-16886
LR-15739,FRA-15739,3.65,REVENUE,SUR-45468
LR-15740,FRA-15740,0.79,COMMUNITY,SUR-43029
LR-15741,FRA-15741,6.9,COMMUNITY,SUR-65395
LR-15742,FRA-15742,4.68,FOREST,SUR-23272
LR-15743,FRA-15743,6.75,REVENUE,SUR-59697
LR-15744,FRA-15744,2.76,COMMUNITY,SUR-66327
LR-15745,FRA-15745,2.7,UNCLASSIFIED,SUR-26292
LR-15746,FRA-15746,2.64,FOREST,SUR-67380
LR-15747,FRA-15747,4.03,UNCLASSIFIED,SUR-77643
LR-15748,FRA-15748,6.75,COMMUNITY,SUR-50411
LR-15749,FRA-15749,4.9,UNCLASSIFIED,SUR-97191
LR-15750,FRA-15750,1.36,REVENUE,SUR-47688
LR-15751,FRA-15751,2.92,REVENUE,SUR-88264
LR-15752,FRA-15752,4.59,FOREST,SUR-59322
LR-15753,FRA-15753,1.67,FOREST,SUR-55785
LR-15754,FRA-15754,3.11,COMMUNITY,SUR-45618
LR-15755,FRA-15755,6.69,COMMUNITY,SUR-85586
LR-15756,FRA-15756,6.91,UNCLASSIFIED,SUR-56063
LR-15757,FRA-15757,7.76,FOREST,SUR-28005
LR-15758,FRA-15758,1.11,FOREST,SUR-28698
LR-15759,FRA-15759,4.62,FOREST,SUR-25324
LR-15760,FRA-15760,7.44,COMMUNITY,SUR-20426
LR-15761,FRA-15761,3.06,FOREST,SUR-63600
LR-15762,FRA-15762,6.04,FOREST,SUR-47642
LR-15763,FRA-15763,6.69,REVENUE,SUR-49444
LR-15764,FRA-15764,7.96,FOREST,SUR-40137
LR-15765,FRA-15765,6.63,COMMUNITY,SUR-23123
LR-15766,FRA-15766,5.01,COMMUNITY,SUR-87968
LR-15767,FRA-15767,1.93,FOREST,SUR-43995
LR-15768,FRA-15768,7.83,UNCLASSIFIED,SUR-36070
LR-15769,FRA-15769,5.63,FOREST,SUR-15819
LR-15770,FRA-15770,3.01,FOREST,SUR-19262
LR-15771,FRA-15771,7.93,FOREST,SUR-67244
LR-15772,FRA-15772,1.04,FOREST,SUR-32230
LR-15773,FRA-15773,4.52,COMMUNITY,SUR-97718
LR-15774,FRA-15774,4.3,REVENUE,SUR-43121
LR-15775,FRA-15775,1.19,REVENUE,SUR-37240
LR-15776,FRA-15776,7.84,FOREST,SUR-87885
LR-15777,FRA-15777,2.68,UNCLASSIFIED,SUR-27723
LR-15778,FRA-15778,5.55,COMMUNITY,SUR-11206
LR-15779,FRA-15779,7.16,COMMUNITY,SUR-38783
LR-15780,FRA-15780,5.81,FOREST,SUR-19483
LR-15781,FRA-15781,2.16,REVENUE,SUR-50547
LR-15782,FRA-15782,1.98,FOREST,SUR-47605
LR-15783,FRA-15783,7.18,UNCLASSIFIED,SUR-96911
LR-15784,FRA-15784,4.13,COMMUNITY,SUR-48891
LR-15785,FRA-15785,6.96,REVENUE,SUR-73946
LR-15786,FRA-15786,0.56,UNCLASSIFIED,SUR-88273
LR-15787,FRA-15787,7.01,UNCLASSIFIED,SUR-86329
LR-15788,FRA-15788,4.67,COMMUNITY,SUR-75538
LR-15789,FRA-15789,1.35,COMMUNITY,SUR-26602
LR-15790,FRA-15790,2.4,FOREST,SUR-58358
LR-15791,FRA-15791,4.06,FOREST,SUR-17473
LR-15792,FRA-15792,6.99,UNCLASSIFIED,SUR-18894
LR-15793,FRA-15793,6.55,COMMUNITY,SUR-69291
LR-15794,FRA-15794,1.56,UNCLASSIFIED,SUR-91676
LR-15795,FRA-15795,7.29,REVENUE,SUR-50746
LR-15796,FRA-15796,3.66,REVENUE,SUR-67466
LR-15797,FRA-15797,6.24,COMMUNITY,SUR-61637
LR-15798,FRA-15798,1.55,UNCLASSIFIED,SUR-44373
LR-15799,FRA-15799,6.78,COMMUNITY,SUR-92914
LR-15800,FRA-15800,3.0,REVENUE,SUR-21267
LR-15801,FRA-15801,7.57,COMMUNITY,SUR-49466
LR-15802,FRA-15802,3.11,REVENUE,SUR-11449
LR-15803,FRA-15803,5.8,COMMUNITY,SUR-84429
LR-15804,FRA-15804,6.71,FOREST,SUR-40487
LR-15805,FRA-15805,2.99,COMMUNITY,SUR-37231
LR-15806,FRA-15806,1.49,UNCLASSIFIED,SUR-38899
LR-15807,FRA-15807,1.98,COMMUNITY,SUR-38544
LR-15808,FRA-15808,6.96,FOREST,SUR-55857
LR-15809,FRA-15809,7.25,COMMUNITY,SUR-36222
LR-15810,FRA-15810,5.54,REVENUE,SUR-83193
LR-15811,FRA-15811,4.53,FOREST,SUR-16923
LR-15812,FRA-15812,7.24,REVENUE,SUR-45136
LR-15813,FRA-15813,4.37,UNCLASSIFIED,SUR-76708
LR-15814,FRA-15814,5.23,REVENUE,SUR-47728
LR-15815,FRA-15815,4.71,UNCLASSIFIED,SUR-61810
LR-15816,FRA-15816,1.02,UNCLASSIFIED,SUR-66106
LR-15817,FRA-15817,3.68,FOREST,SUR-98885
LR-15818,FRA-15818,0.53,UNCLASSIFIED,SUR-91714
LR-15819,FRA-15819,0.75,UNCLASSIFIED,SUR-62988
LR-15820,FRA-15820,5.76,REVENUE,SUR-60808
LR-15821,FRA-15821,6.05,COMMUNITY,SUR-15275
LR-15822,FRA-15822,3.27,REVENUE,SUR-46011
LR-15823,FRA-15823,5.06,REVENUE,SUR-41776
LR-15824,FRA-15824,2.67,REVENUE,SUR-29903
LR-15825,FRA-15825,1.3,COMMUNITY,SUR-37962
LR-15826,FRA-15826,4.98,FOREST,SUR-52330
LR-15827,FRA-15827,4.97,FOREST,SUR-75266
LR-15828,FRA-15828,6.7,COMMUNITY,SUR-93513
LR-15829,FRA-15829,6.88,COMMUNITY,SUR-12505
LR-15830,FRA-15830,2.09,FOREST,SUR-97022
LR-15831,FRA-15831,2.25,UNCLASSIFIED,SUR-81693
LR-15832,FRA-15832,5.37,FOREST,SUR-79134
LR-15833,FRA-15833,8.01,COMMUNITY,SUR-54146
LR-15834,FRA-15834,5.32,FOREST,SUR-50100
LR-15835,FRA-15835,1.59,FOREST,SUR-24296
LR-15836,FRA-15836,2.6,FOREST,SUR-95039
LR-15837,FRA-15837,2.09,COMMUNITY,SUR-45749
LR-15838,FRA-15838,4.14,COMMUNITY,SUR-56799
LR-15839,FRA-15839,5.41,UNCLASSIFIED,SUR-72354
LR-15840,FRA-15840,1.52,COMMUNITY,SUR-96962
LR-15841,FRA-15841,5.54,UNCLASSIFIED,SUR-31529
LR-15842,FRA-15842,4.34,REVENUE,SUR-96323
LR-15843,FRA-15843,1.41,UNCLASSIFIED,SUR-28701
LR-15844,FRA-15844,7.13,FOREST,SUR-68192
LR-15845,FRA-15845,1.37,REVENUE,SUR-94775
LR-15846,FRA-15846,5.72,COMMUNITY,SUR-10706
LR-15847,FRA-15847,0.61,FOREST,SUR-46388
LR-15848,FRA-15848,6.79,UNCLASSIFIED,SUR-77977
LR-15849,FRA-15849,6.14,UNCLASSIFIED,SUR-20698
LR-15850,FRA-15850,4.33,COMMUNITY,SUR-23513
LR-15851,FRA-15851,7.26,FOREST,SUR-16191
LR-15852,FRA-15852,3.5,REVENUE,SUR-12548
LR-15853,FRA-15853,4.16,REVENUE,SUR-36320
LR-15854,FRA-15854,1.08,COMMUNITY,SUR-34758
LR-15855,FRA-15855,0.63,COMMUNITY,SUR-54892
LR-15856,FRA-15856,5.12,UNCLASSIFIED,SUR-75806
LR-15857,FRA-15857,7.95,COMMUNITY,SUR-34828
LR-15858,FRA-15858,1.72,FOREST,SUR-88954
LR-15859,FRA-15859,5.11,UNCLASSIFIED,SUR-19176
LR-15860,FRA-15860,2.3,COMMUNITY,SUR-80357
LR-15861,FRA-15861,5.63,COMMUNITY,SUR-76892
LR-15862,FRA-15862,5.64,REVENUE,SUR-65173
LR-15863,FRA-15863,3.04,REVENUE,SUR-86712
LR-15864,FRA-15864,1.22,FOREST,SUR-88892
LR-15865,FRA-15865,5.78,FOREST,SUR-69326
LR-15866,FRA-15866,6.14,COMMUNITY,SUR-81471
LR-15867,FRA-15867,2.29,UNCLASSIFIED,SUR-48078
LR-15868,FRA-15868,0.59,REVENUE,SUR-41446
LR-15869,FRA-15869,4.86,REVENUE,SUR-62070
LR-15870,FRA-15870,6.55,UNCLASSIFIED,SUR-83097
LR-15871,FRA-15871,1.01,UNCLASSIFIED,SUR-88600
LR-15872,FRA-15872,7.41,FOREST,SUR-23948
LR-15873,FRA-15873,3.7,FOREST,SUR-29078
LR-15874,FRA-15874,6.04,FOREST,SUR-51648
LR-15875,FRA-15875,3.73,UNCLASSIFIED,SUR-86205
LR-15876,FRA-15876,1.04,COMMUNITY,SUR-89901
LR-15877,FRA-15877,5.13,UNCLASSIFIED,SUR-17608
LR-15878,FRA-15878,1.52,FOREST,SUR-18742
LR-15879,FRA-15879,7.35,UNCLASSIFIED,SUR-18974
LR-15880,FRA-15880,3.85,REVENUE,SUR-61834
LR-15881,FRA-15881,1.64,REVENUE,SUR-22273
LR-15882,FRA-15882,2.13,COMMUNITY,SUR-84092
LR-15883,FRA-15883,3.79,REVENUE,SUR-47414
LR-15884,FRA-15884,2.02,FOREST,SUR-33892
LR-15885,FRA-15885,2.79,UNCLASSIFIED,SUR-88910
LR-15886,FRA-15886,4.27,REVENUE,SUR-24503
LR-15887,FRA-15887,3.18,UNCLASSIFIED,SUR-84004
LR-15888,FRA-15888,7.82,REVENUE,SUR-80909
LR-15889,FRA-15889,4.31,UNCLASSIFIED,SUR-23614
LR-15890,FRA-15890,1.6,FOREST,SUR-30983
LR-15891,FRA-15891,5.65,FOREST,SUR-94553
LR-15892,FRA-15892,1.69,REVENUE,SUR-28435
LR-15893,FRA-15893,0.92,COMMUNITY,SUR-13892
LR-15894,FRA-15894,2.05,REVENUE,SUR-38037
LR-15895,FRA-15895,2.04,REVENUE,SUR-57373
LR-15896,FRA-15896,2.66,COMMUNITY,SUR-63727
LR-15897,FRA-15897,7.84,UNCLASSIFIED,SUR-34773
LR-15898,FRA-15898,7.37,REVENUE,SUR-60762
LR-15899,FRA-15899,3.35,FOREST,SUR-69361
LR-15900,FRA-15900,2.89,COMMUNITY,SUR-92866
LR-15901,FRA-15901,0.81,REVENUE,SUR-46719
LR-15902,FRA-15902,1.05,FOREST,SUR-82305
LR-15903,FRA-15903,0.84,UNCLASSIFIED,SUR-22306
LR-15904,FRA-15904,5.12,FOREST,SUR-62750
LR-15905,FRA-15905,3.78,REVENUE,SUR-28198
LR-15906,FRA-15906,3.95,UNCLASSIFIED,SUR-84559
LR-15907,FRA-15907,0.72,UNCLASSIFIED,SUR-42087
LR-15908,FRA-15908,4.42,COMMUNITY,SUR-94490
LR-15909,FRA-15909,7.74,REVENUE,SUR-36060
LR-15910,FRA-15910,6.45,FOREST,SUR-60264
LR-15911,FRA-15911,6.64,REVENUE,SUR-29173
LR-15912,FRA-15912,7.29,REVENUE,SUR-78928
LR-15913,FRA-15913,3.53,FOREST,SUR-12818
LR-15914,FRA-15914,7.55,FOREST,SUR-97527
LR-15915,FRA-15915,7.15,UNCLASSIFIED,SUR-56606
LR-15916,FRA-15916,0.82,FOREST,SUR-96631
LR-15917,FRA-15917,6.47,UNCLASSIFIED,SUR-70514
LR-15918,FRA-15918,3.25,REVENUE,SUR-67562
LR-15919,FRA-15919,3.99,REVENUE,SUR-78588
LR-15920,FRA-15920,5.73,UNCLASSIFIED,SUR-76996
LR-15921,FRA-15921,7.19,FOREST,SUR-91926
